10000	0.0110211372375
19000	0.0209300518036
28000	0.0329959392548
37000	0.043447971344
46000	0.0542590618134
55000	0.0649590492249
64000	0.0760910511017
73000	0.0869898796082
82000	0.0980839729309
91000	0.114114046097
