10000	0.0148530006409
19000	0.0290739536285
28000	0.0455391407013
37000	0.0596921443939
46000	0.0744650363922
55000	0.0890769958496
64000	0.104194879532
73000	0.119430065155
82000	0.133811950684
91000	0.154229879379
