10000	0.0121421813965
19000	0.0238778591156
28000	0.0376319885254
37000	0.0493810176849
46000	0.0615561008453
55000	0.0738208293915
64000	0.0863358974457
73000	0.0994498729706
82000	0.111077070236
91000	0.129153966904
